	mean	var	fano	expected_fano	high_var	fano_ratio
Gene6607	7.488097836081832e-05	8.366634753307561e-08	0.0011173244442657317	0.0010068997345417865	False	1.1096680294331358
Gene6608	2.4101376298150516e-05	1.8117596096753434e-08	0.0007517245435541262	0.0009911287235094132	False	0.7584529897311434
Gene6612	1.335668036000518e-05	1.1182188289954187e-08	0.0008371981651547025	0.0009877916607657772	False	0.847545285516656
Gene6613	8.486902028275072e-06	5.704285547257273e-09	0.0006721281249922294	0.0009862792163062846	False	0.68147854469591
Gene6614	5.527131266040182e-06	6.0583401015289305e-09	0.0010961093214399672	0.0009853599775677276	False	1.1123948063586004
Gene6615	1.0721308860905206e-05	1.178886296890777e-08	0.0010995731138662888	0.0009869731731979657	False	1.11408612080456
Gene6616	0.00035443424104625385	4.3586435788666246e-07	0.0012297467552797245	0.0010937227384815757	False	1.1243679152058155
Gene6617	2.2347685926746763e-06	1.9307935173789977e-09	0.0008639791715831002	0.0009843374432048128	False	0.8777266145338847
Gene6618	1.2484505192998926e-06	8.510518320555331e-10	0.0006816864736720097	0.000984031114825212	False	0.6927489013323465
Gene6621	1.7114081835887018e-05	2.3621050486569368e-08	0.0013802113787394481	0.0009889586258013845	False	1.3956209519089022
Gene6622	3.9411140632337006e-05	3.9167215581800443e-08	0.0009938107589218968	0.000995883594607448	False	0.9979185964135012
Gene6624	8.13944895636314e-05	1.292018192315215e-07	0.0015873533936288891	0.0010089226857439694	True	1.573315196553828
Gene6625	1.820315515422603e-06	1.130464406845909e-09	0.000621026628223548	0.0009842087233293464	False	0.6309907781783941
Gene6628	9.885590657502403e-06	8.172219584387041e-09	0.0008266799493852151	0.0009867136177766854	False	0.8378114323058938
Gene6629	2.360721113580553e-05	3.967735663003287e-08	0.001680730366741772	0.0009909752468394396	True	1.6960366791221055
Gene6630	1.5742393186405024e-06	1.1633924951697287e-09	0.0007390188273117349	0.0009841322975548893	False	0.7509344314253812
Gene6631	1.4965348167141764e-05	1.6261260651224165e-08	0.0010865942088088356	0.0009882912770822357	False	1.0994675699423584
Gene6632	2.1295300777887544e-06	1.721535785597201e-09	0.0008084111154629929	0.0009843047584709456	False	0.82130164311997
Gene6633	4.435523285052177e-06	4.3007873437728975e-09	0.0009696234395311726	0.0009850209484928258	False	0.9843683436527794
Gene6634	1.8870219631892823e-05	1.92530167498349e-08	0.0010202857796787433	0.0009895040430049499	False	1.0311082475017634
Gene6635	6.901257048122546e-05	8.010623580488793e-08	0.001160748473014499	0.0010050771380335013	False	1.1548849626463285
Gene6637	9.37652579380171e-06	1.2654483475980803e-08	0.0013495919228789374	0.0009865555135920227	False	1.3679837619731186
Gene6638	0.00015771478718519356	1.8309373795538854e-07	0.001160916748664754	0.0010326260667649202	False	1.124237307219787
Gene6639	1.6546652152506505e-06	1.1993240002942232e-09	0.0007248136899478776	0.000984157276043322	False	0.7364815640665667
Gene6641	0.0001511165978908597	1.9132647551645659e-07	0.0012660851169680083	0.0010305768164374717	False	1.228520860137965
Gene6642	3.8941387249028355e-06	4.092851067513787e-09	0.0010510285731066013	0.0009848528065318012	False	1.0671935604345189
Gene6643	2.0588232979697475e-05	2.0927950626056955e-08	0.0010165005732495102	0.000990037619605817	False	1.0267292405052542
Gene6644	1.6366158748634668e-06	1.415073352881399e-09	0.0008646337693623132	0.0009841516703210473	False	0.878557437270065
Gene6645	1.0290961423858255e-05	8.415474672047322e-09	0.0008177539809387623	0.000986839516889099	False	0.8286595408305498
Gene6646	2.59590665017048e-05	2.7669389619080826e-08	0.0010658853860274098	0.000991705680624178	False	1.0748001215003058
Gene6647	3.586838004705989e-05	4.241643036557182e-08	0.0011825577377601326	0.000994783292241815	False	1.1887591468239829
Gene6648	5.699614276721079e-06	6.5255681875414495e-09	0.0011449140013200213	0.0009854135469411346	False	1.161861438655881
Gene6649	3.1365969958839486e-05	2.4839876668561894e-08	0.0007919371440181329	0.0009933849441593316	False	0.7972107375638985
Gene6652	1.553513270123036e-05	2.6414634449267917e-08	0.0017003159842449182	0.0009884682394412966	True	1.720152369494414
Gene6653	8.183574054095677e-06	9.030645697486499e-09	0.0011035087649713248	0.0009861850094075911	False	1.1189672875216496
Gene6655	9.5976061677197e-07	8.557013515963688e-10	0.000891577896240845	0.0009839414541848613	False	0.9061290104699024
Gene6656	1.7776254072459666e-06	1.7964095503320535e-09	0.0010105669861656561	0.0009841954647345627	False	1.026795004017018
Gene6657	3.4672527124617884e-05	3.2913256601777886e-08	0.0009492603894571361	0.000994411887014778	False	0.9545947729032216
Gene6660	2.090626063898521e-05	1.620257983527449e-08	0.0007750108981737522	0.0009901363918986175	False	0.7827314544894614
Gene6661	3.3484208607060194e-05	4.084599174347065e-08	0.0012198583583922069	0.0009940428218057351	False	1.2271688217377448
Gene6662	6.968080491116609e-05	1.0249068616372709e-07	0.0014708596764114493	0.0010052846767328752	True	1.463127520446914
Gene6665	3.836773831643984e-05	3.4638898724902473e-08	0.0009028131509659607	0.0009955595371362038	False	0.9068399400431294
Gene6666	0.00013679347304060833	1.767826861681282e-07	0.0012923327571020054	0.0010261283735419839	False	1.2594260040204706
Gene6667	4.549609218533504e-05	4.4261507334369917e-08	0.0009728639364028044	0.0009977734447475762	False	0.9750349054929263
Gene6668	3.057297117472682e-05	3.3548658989721505e-08	0.001097330671526441	0.0009931386564362126	False	1.104911851346228
Gene6669	3.0327071223246194e-06	3.0386502708693534e-09	0.0010019596843035005	0.0009845852651026437	False	1.017646434307592
Gene6670	0.00017135783056502474	1.8116734014031097e-07	0.001057245761941202	0.0010368632915346795	False	1.0196578185117868
Gene6671	4.628135991739862e-06	4.255984342606964e-09	0.0009195893012225438	0.0009850807697005305	False	0.9335166511291288
Gene6672	4.512073425145694e-06	4.9945538120294555e-09	0.0011069309697388583	0.0009850447232577888	False	1.1237367640303288
Gene6673	4.8603027761014416e-05	5.656628099945962e-08	0.0011638427399544172	0.0009987383895925643	False	1.1653129108506657
Gene6674	4.87072350403762e-05	6.351198264217567e-08	0.0013039537676389754	0.000998770754047694	False	1.3055586202884633
Gene6676	3.3014652614302266e-05	2.5122603896413468e-08	0.0007609531498002228	0.0009938969881945743	False	0.7656257729309586
Gene6677	3.0024753918441452e-05	4.643763647940088e-08	0.0015466450318141825	0.0009929683923922696	True	1.5575974458643034
Gene6682	7.02220327376256e-05	5.455890304219594e-08	0.0007769485005660165	0.0010054527700159139	False	0.7727349545754589
Gene6683	3.08389226422176e-06	2.4499776955186385e-09	0.0007944433480839857	0.0009846011620652973	False	0.8068681804290816
Gene6684	1.1494672530217843e-05	1.2150297812237208e-08	0.0010570373170958826	0.000987213362692671	False	1.070728331930965
Gene6685	9.862786411718296e-06	1.9357680351173134e-08	0.0019626989314270914	0.000986706535286921	True	1.9891415139521345
Gene6687	9.43331531167675e-06	1.1922390316938104e-08	0.0012638600452780718	0.000986573151148769	False	1.2810606530356405
Gene6688	9.384269444279629e-06	8.864271511848005e-09	0.0009445883416371214	0.0009865579185970278	False	0.9574585777796089
Gene6689	0.00010390399077290439	1.495872155690959e-07	0.0014396676629681927	0.0010159136344218768	True	1.4171161939247527
Gene6690	1.9166486071912154e-06	1.343400685602956e-09	0.0007009113097531554	0.0009842386422375567	False	0.712135532658738
Gene6691	1.973427305931932e-06	2.438140721527306e-09	0.001235485449197186	0.0009842562764341212	False	1.2552477223444765
Gene6692	3.034768060975619e-06	1.984428851367103e-09	0.000653898028282645	0.0009845859051841898	False	0.6641350692099518
Gene6694	3.434344825469437e-06	3.3057108798816536e-09	0.0009625448368976168	0.0009847100048089434	False	0.9774906644564588
Gene6695	6.8193717107689776e-06	5.18590911348674e-09	0.0007604672884009659	0.000985761318607879	False	0.7714517439930795
Gene6696	5.66151378234812e-05	6.716336091912833e-08	0.0011863145353197787	0.0010012267721527862	False	1.1848609808635324
Gene6698	6.0013516322192356e-06	3.916434996474422e-09	0.000652592155315213	0.0009855072598291671	False	0.6621890897367277
Gene6699	1.5133377950215006e-06	1.1911947831505373e-09	0.0007871307959592812	0.0009841133829009364	False	0.7998375081934191
Gene6700	9.03608505027995e-06	6.1866179204398844e-09	0.0006846568935568191	0.0009864497802955048	False	0.6940615804605081
Gene6701	2.7986846310060443e-05	2.6886344947460115e-08	0.0009606779073852015	0.000992335463773903	False	0.968097929032682
Gene6702	6.010771077482418e-06	3.7248499946692304e-09	0.0006196958670782327	0.00098551018529863	False	0.6288071664022956
Gene6703	1.3139745106326013e-05	1.328670300916619e-08	0.0010111842278256542	0.0009877242855178409	False	1.0237515090514493
Gene6704	9.708234238056736e-05	1.1530011063713523e-07	0.0011876527472437096	0.001013794982686053	False	1.1714920349053415
Gene6705	1.645504708382672e-05	1.811127563066599e-08	0.0011006517051213506	0.0009887539443166294	False	1.1131704823509538
Gene6706	2.4323933062782627e-05	2.0966002980613532e-08	0.000861949542719842	0.000991197844673183	False	0.8696039315985835
Gene6707	4.877426444989171e-05	5.249642024887693e-08	0.0010763139299170606	0.000998791571886236	False	1.0776161515704645
Gene6711	7.172737929942436e-06	5.352183455263198e-09	0.000746184163918861	0.0009858710662686459	False	0.75687804364017
Gene6713	4.44379243364725e-06	3.4286522448085066e-09	0.0007715599448002198	0.0009850235167058175	False	0.7832908876942583
Gene6714	1.104533027492816e-05	1.1446712160347265e-08	0.0010363395095871605	0.0009870738070172102	False	1.0499108599779625
Gene6715	5.882983007158651e-05	1.2229105834602322e-07	0.002078725337081792	0.0010019146061345308	True	2.0747530022560365
Gene6716	2.223162644203951e-05	1.95283858821936e-08	0.0008784056323142359	0.000990548020935728	False	0.886787529477313
Gene6717	0.00017994851870359554	1.93084647886214e-07	0.0010729993738056594	0.0010395313675318463	False	1.032195282719824
Gene6718	1.4303187782266311e-05	1.2509243993121965e-08	0.0008745773448231903	0.0009880856248456903	False	0.885123032692408
Gene6719	3.074033186516026e-06	3.0790078496391985e-09	0.0010016182854319835	0.0009845981000558101	False	1.0172864292295594
Gene6720	7.115483686942577e-05	6.426118800747225e-08	0.0009031176352128547	0.0010057424781596586	False	0.8979611131324687
Gene6721	1.8537643385903777e-06	1.514627195899237e-09	0.0008170548782112055	0.0009842191117872658	False	0.8301554688645468
Gene6722	7.896996752791999e-06	7.1307192384446e-09	0.0009029659580299966	0.0009860960048940284	False	0.9156978159819587
Gene6723	3.1868550916392164e-05	3.4886523779981214e-08	0.0010947006618376458	0.0009935410345874615	False	1.101817261420096
Gene6724	0.00012278421083125693	1.4811680879219166e-07	0.0012063180419488095	0.0010217774093775457	False	1.1806074697655369
Gene6727	6.113886134923715e-06	5.7796737809096315e-09	0.0009453355285593239	0.000985542210534009	False	0.9592034906826574
Gene6728	5.826129715933961e-05	6.152756032764846e-08	0.0010560623145649487	0.0010017380325012786	False	1.0542300285115718
Gene6729	0.00011934400799069238	1.1758381409666956e-07	0.0009852510911636208	0.001020708959158397	False	0.9652615295705721
Gene6730	2.782235195864878e-06	3.49409091231442e-09	0.0012558574909509964	0.0009845074741126588	False	1.2756200678749612
Gene6731	2.777768926796882e-05	2.1522091014852906e-08	0.0007747977453139197	0.000992270504264881	False	0.780833192142424
Gene6732	8.123378291613976e-05	9.241645583485667e-08	0.0011376603737666773	0.0010088727738461283	False	1.1276549464503554
Gene6733	1.719043482745436e-06	1.2628529837878299e-09	0.0007346253870035695	0.0009841772704963238	False	0.7464360425973824
Gene6734	1.0132238637849933e-05	8.129743291704708e-09	0.0008023639772296011	0.000986790221134356	False	0.8131049133292491
Gene6735	2.068546019510994e-06	1.5534995985107847e-09	0.0007510104120758373	0.0009842858181835698	False	0.7630003381149737
Gene6736	3.6469512661070413e-06	3.137859976497569e-09	0.0008604063360153137	0.0009847760356241654	False	0.8737076298469993
Gene6737	0.00018587187350987023	2.2326682389462056e-07	0.0012011867082340705	0.0010413710293291783	False	1.1534666073895303
Gene6738	2.329482792053346e-05	1.7909525888513964e-08	0.0007688198405933462	0.0009908782275849701	False	0.775897400094421
Gene6739	7.026533202272955e-06	5.425854229842578e-09	0.0007721950603019157	0.0009858256583434278	False	0.7832977908076617
Gene6740	1.4705444702747693e-05	1.5102902966987197e-08	0.0010270279663263254	0.0009882105568670742	False	1.0392805047360698
Gene6741	1.410100846330908e-06	1.4499935966316316e-09	0.0010282907072955278	0.000984081319808856	False	1.0449245266592997
Gene6742	5.988985121388722e-06	5.8483655737351895e-09	0.0009765203043915851	0.000985503419066916	False	0.9908847452971435
Gene6743	1.9256014043204167e-05	2.5055054289849763e-08	0.0013011547578660077	0.0009896238621384182	False	1.31479727565827
Gene6745	1.630002148162621e-05	1.5167571440930068e-08	0.0009305246289415833	0.0009887057968246584	False	0.9411542158750049
Gene6747	8.616747972048038e-06	6.003799921874365e-09	0.0006967593738786554	0.0009863195435583418	False	0.7064235707679064
Gene6748	0.00020351051832322948	1.900902165229744e-07	0.0009340559794607764	0.0010468491987249192	False	0.8922545678961908
Gene6750	1.366214694958555e-05	1.127898664359631e-08	0.000825564728970981	0.0009878865318706817	False	0.8356878065820729
Gene6752	2.5354711340373488e-05	2.590952336248229e-08	0.001021882009014449	0.0009915179813998899	False	1.0306237790783068
Gene6753	1.7289119818852644e-05	1.7166534262481946e-08	0.0009929096704947914	0.0009890129886921577	False	1.003939970300882
Gene6754	3.0392424852949965e-06	1.9314428020921223e-09	0.0006355013828074504	0.0009845872948405171	False	0.6454495057346729
Gene6756	2.2180293838574876e-06	1.5676670586861075e-09	0.0007067837198620417	0.0009843322443801627	False	0.7180336963431547
Gene6758	1.2568643876193112e-06	6.494958187841367e-10	0.0005167588684841161	0.00098403372798492	False	0.5251434516805863
Gene6759	0.00015519195317246302	1.491720921510645e-07	0.0009612102245101026	0.00103184253082861	False	0.9315473977780437
Gene6760	2.5024401407987037e-06	2.2036424928242413e-09	0.000880597484390138	0.000984420576013402	False	0.8945338058213743
Gene6761	1.3577280329396708e-05	1.554896985926742e-08	0.001145219770236439	0.0009878601741926199	False	1.159293390051309
Gene6762	3.958678151538607e-05	3.8387505864658456e-08	0.0009697051489204422	0.0009959381447455307	False	0.9736600149683079
Gene6764	1.9790770134316893e-06	1.4631209825654285e-09	0.0007392946169529801	0.0009842580311071726	False	0.7511187042297862
Gene6765	4.048988794519244e-06	4.614552030590753e-09	0.0011396801188575925	0.0009849008995072694	False	1.1571520743130164
Gene6766	0.00010697438025477616	1.41995568981436e-07	0.001327379215876282	0.0010168672288658135	False	1.3053613866156402
Gene6767	1.3185208435107963e-05	1.1537220878906572e-08	0.0008750124001215384	0.000987738405413048	False	0.8858746357600925
Gene6768	1.5936878223114197e-06	1.3396448844198609e-09	0.0008405942905912996	0.0009841383378260515	False	0.8541424089301929
Gene6771	2.966208399624389e-06	2.2560572320886613e-09	0.0007605862192199126	0.000984564612083582	False	0.7725102140430623
Gene6772	1.6146391347042372e-06	2.2675499442224512e-09	0.0014043694937679134	0.0009841448448360606	True	1.4269947164147916
Gene6774	6.570904852723911e-06	6.9778927220304835e-09	0.0010619378728544302	0.0009856841503473918	False	1.0773612140158324
Gene6777	8.082119603919106e-06	8.78219839427471e-09	0.0010866206916829253	0.0009861534999197647	False	1.1018778433289897
Gene6778	1.2902841713061803e-05	9.710644325804193e-09	0.0007525973379936852	0.0009876507086114255	False	0.7620075917849434
Gene6779	7.334458460926831e-05	9.237517323846577e-08	0.0012594682174639055	0.0010064225649338823	False	1.2514308217509484
Gene6780	3.227041780129426e-06	3.134197951546129e-09	0.0009712294308815633	0.0009846456211099323	False	0.986374600220894
Gene6781	2.2730032310543343e-06	2.3990392417602543e-09	0.0010554491119871652	0.000984349318030121	False	1.0722302465747922
Gene6782	5.4117526410024454e-05	6.69793019210613e-08	0.0012376637729815823	0.0010004510697928582	False	1.2371057519463082
Gene6783	2.5643546496432595e-05	2.7520227491741233e-08	0.0010731833639145705	0.0009916076871527455	False	1.0822660794371788
Gene6786	9.120838071555111e-05	8.242780429822317e-08	0.0009037305963723699	0.0010119706612959722	False	0.893040313258701
Gene6787	1.107934420309258e-05	1.1148644364903999e-08	0.0010062548974507062	0.0009870843709841289	False	1.0194213656199056
Gene6788	4.0247277445171596e-05	3.703378202259151e-08	0.0009201562036846395	0.0009961432800394746	False	0.9237187281413735
Gene6789	5.210131691421289e-05	5.731525220780996e-08	0.0011000730039546225	0.0009998248801239677	False	1.1002656823445172
Gene6792	2.9622686830454467e-06	4.561213045149901e-09	0.001539770200878812	0.0009845633884955445	True	1.5639116981910608
Gene6794	9.620479707631465e-05	1.8665895917077694e-07	0.001940225070301945	0.0010135224367008027	True	1.9143385484565352
Gene6795	2.421396186519993e-05	1.967871380020863e-08	0.0008127011147436672	0.0009911636900737006	False	0.8199464153930384
Gene6796	5.779968389842868e-06	7.0785097001786934e-09	0.0012246623550083338	0.0009854385031352177	False	1.2427587831326
Gene6797	2.9554938477508165e-06	3.3665767856059373e-09	0.001139091116081315	0.000984561284382912	False	1.1569529841865118
Gene6798	2.245133526409824e-05	1.7967424553101487e-08	0.0008002831164270688	0.0009906162575920986	False	0.8078639031952952
Gene6800	2.717313400183964e-06	2.7978841964071124e-09	0.0010296509030639212	0.0009844873108519332	False	1.0458752405583627
Gene6801	2.6604136491833784e-05	3.1015441160884745e-08	0.0011658127363165884	0.0009919060249655618	False	1.1753257939501522
Gene6805	5.900858486301292e-05	5.531020716732297e-08	0.0009373247519106643	0.001001970123383055	False	0.935481737465263
Gene6806	2.909670644329831e-06	3.381170384953413e-09	0.0011620457427174477	0.0009845470527186742	False	1.1802846187072913
Gene6808	0.00013143346608356104	3.143928354511823e-07	0.0023920303163221896	0.0010244636750130574	True	2.334909840792258
Gene6809	6.694739159557888e-06	5.356825490280446e-09	0.0008001544739248966	0.0009857226105191917	False	0.8117440600286584
Gene6810	6.646038368654086e-06	5.519707730315748e-09	0.0008305260102543712	0.0009857074851405076	False	0.842568432090159
Gene6811	3.526547712171024e-06	3.156088545773455e-09	0.0008949513244584727	0.0009847386409676433	False	0.9088211706398136
Gene6812	1.1431441782966344e-06	6.050590066797268e-10	0.0005292936955523034	0.0009839984090260667	False	0.5379009668076425
Gene6814	1.850777613887642e-06	1.657420815872897e-09	0.0008955267253267722	0.000984218184177235	False	0.9098863846692641
Gene6815	2.240037514441976e-05	3.3026403804387485e-08	0.0014743683349702657	0.0009906004305163239	True	1.4883582618693096
Gene6817	7.835152818654712e-06	8.701025404920182e-09	0.0011105112569347612	0.0009860767975484025	False	1.126191448471082
Gene6818	1.2336869339564042e-05	1.3191116924713966e-08	0.0010692434653912053	0.000987474930224359	False	1.0828056821131329
Gene6819	7.571532874493542e-05	9.560416582216766e-08	0.0012626791352149099	0.0010071588651489253	False	1.2537040370768135
Gene6821	3.1255108730036095e-05	2.870286167661579e-08	0.0009183414437791541	0.0009933505131360172	False	0.9244888200439352
Gene6823	5.666529501643892e-05	6.145610421129767e-08	0.0010845457381536427	0.0010012423498574423	False	1.083200024757304
Gene6824	1.868387177042293e-05	2.824930427378902e-08	0.001511962007709153	0.0009894461675183425	True	1.52808920519784
Gene6825	3.0756392338110024e-06	2.6948245418763984e-09	0.0008761835628352487	0.000984598598858254	False	0.8898891018647356
Gene6826	1.9714261329037418e-05	1.90979003177206e-08	0.0009687352723477916	0.0009897661835176113	False	0.9787516369825082
Gene6828	2.302728419493326e-06	3.020051153270131e-09	0.0013115099148056023	0.0009843585500102028	False	1.3323497975326253
Gene6830	5.6273749317946905e-05	4.338141645050978e-08	0.0007708996997055343	0.0010011207445025407	False	0.7700366853237032
Gene6831	7.701575702524462e-06	1.0263788983902886e-08	0.001332686891662776	0.0009860353114774885	False	1.3515610203308643
Gene6832	0.0001731128978832694	2.2508564824656685e-07	0.0013002245990841356	0.0010374083762717445	False	1.253339214164536
Gene6833	3.1910869658248014e-05	3.301234126246376e-08	0.0010345171289912196	0.0009935541778441546	False	1.0412287040410295
Gene6834	1.9397307307717702e-05	1.7686552523753182e-08	0.0009118045223068743	0.0009896677446728007	False	0.9213238758310051
Gene6835	2.026293305768472e-06	1.7777422640419354e-09	0.0008773370858903007	0.0009842726954337351	False	0.8913557085962731
Gene6836	0.00014051383615670736	1.8078216900974836e-07	0.001286579129532354	0.0010272838352897151	False	1.2524086190546473
Gene6837	4.8871353444198964e-05	5.136530913864706e-08	0.0010510310339020112	0.0009988217255609035	False	1.0522708978038988
Gene6838	5.7467560545729486e-05	7.223988233945352e-08	0.0012570549655047398	0.0010014915156247857	False	1.255182840685894
Gene6839	2.047056726210182e-06	1.3892452405229138e-09	0.0006786549794811464	0.000984279144088698	False	0.6894944219401133
Gene6840	5.537183126644198e-05	7.788474104085507e-08	0.0014065769410096611	0.0010008406288859783	True	1.405395524935176
Gene6841	6.993234607031739e-05	6.656028128025342e-08	0.0009517810429715408	0.0010053627998026695	False	0.9467040586327188
Gene6843	2.1046167859543063e-05	2.0920529101183983e-08	0.000994030326128844	0.000990179843958683	False	1.0038886695115574
Gene6844	6.30715401621359e-06	5.9039951392286985e-09	0.0009360791133451784	0.000985602235224322	False	0.9497534399687394
Gene6845	0.00014307386886087338	1.7438532272457828e-07	0.0012188481664262012	0.001028078924309334	False	1.1855589465030874
Gene6846	0.00022865313659910347	9.270882671843168e-07	0.0040545617741066745	0.0010546579347942213	True	3.844433005567608
Gene6851	2.6792053742636516e-06	2.3398467492222535e-09	0.000873336091252554	0.0009844754753496293	False	0.8871080216014472
Gene6853	1.7123388661262308e-05	2.5653801414558917e-08	0.0014981731666579925	0.0009889615162936237	True	1.5148953138973138
Gene6855	1.5310419128885113e-05	1.0744298862033041e-08	0.0007017638623466886	0.0009883984484211896	False	0.7100009752824334
Gene6857	2.7382373024844964e-06	2.9838888008868416e-09	0.0010897115447881223	0.0009844938093489797	False	1.1068749589281017
Gene6858	1.6685861688965096e-06	1.4306647813196102e-09	0.0008574113869502798	0.0009841615995808174	False	0.8712099591321952
Gene6859	2.8730028845252776e-05	3.9323498174397924e-08	0.001368724632550989	0.000992566279681974	False	1.3789755511234363
Gene6860	7.847003295297344e-05	8.104144220219269e-08	0.0010327693152717328	0.0010080144147927032	False	1.0245580818247726
Gene6861	2.4976483089439148e-05	2.557490851944435e-08	0.0010239595553890547	0.0009914005121469626	False	1.0328414630042733
Gene6862	3.842754154592969e-06	3.439088839147302e-09	0.0008949541658908377	0.0009848368476311337	False	0.9087334293426427
Gene6863	2.4122936612936345e-06	1.8441479242579117e-09	0.000764479032486018	0.0009843925785288797	False	0.7765997521319082
Gene6865	3.857126220525915e-05	3.4945426757023126e-08	0.0009059964532936223	0.0009956227471135477	False	0.9099796644062574
Gene6867	2.0564026973222943e-05	1.6853120554303933e-08	0.0008195437876175179	0.0009900301017604688	False	0.8277968378539273
Gene6868	7.929752481962492e-05	9.109832692275563e-08	0.0011488167774463774	0.001008271415297395	False	1.1393923898036202
Gene6869	2.5585413919150948e-05	2.169609935281156e-08	0.0008479870375117052	0.0009915896324717238	False	0.8551794106579532
Gene6871	5.022421103979554e-06	2.7589066045071662e-09	0.0005493180574446705	0.0009852032258562	False	0.5575682691936787
Gene6873	3.1050694509675114e-05	2.5828432688519308e-08	0.0008318149753613854	0.0009932870266415679	False	0.8374366653854924
Gene6874	1.5311617218111266e-05	1.280609972067043e-08	0.0008363649337786999	0.0009883988205209627	False	0.8461816388427809
Gene6876	1.9321052130758377e-06	1.7623071090736074e-09	0.0009121175685189947	0.0009842434427143629	False	0.9267194770467982
Gene6877	1.5863028046837656e-05	1.51576392747393e-08	0.0009555325269541473	0.0009885700764172276	False	0.9665804678381377
Gene6878	1.213645402696025e-05	1.4221287309389815e-08	0.0011717827363576098	0.000987412685701406	False	1.1867203584945203
Gene6879	7.533791875563891e-06	7.034656063210472e-09	0.0009337470664709515	0.0009859832015656623	False	0.9470212727643189
Gene6880	1.3526007875347022e-06	1.168455393147456e-09	0.0008638582824405447	0.0009840634615739584	False	0.8778481431053727
Gene6881	5.754164277729995e-05	9.157965636644264e-08	0.001591537049452655	0.0010015145239124434	True	1.5891302736532193
Gene6882	6.658040988466416e-05	7.275714249243636e-08	0.0010927710210626822	0.0010043217632364808	False	1.0880686459896765
Gene6883	3.832041177151419e-05	3.323485573636112e-08	0.0008672885858984047	0.0009955448385676482	False	0.8711697879386592
Gene6885	5.5358397118506625e-05	8.086080839012378e-08	0.0014606782818697536	0.0010008364565394711	True	1.4594575090921933
Gene6886	1.7576606490470925e-05	1.9274997146139294e-08	0.0010966279046293232	0.0009891022756358433	False	1.1087103241415122
Gene6887	6.100961149617866e-05	8.522785395860979e-08	0.0013969578213745557	0.0010025915975936798	False	1.393346827090307
Gene6888	1.9894451316388137e-05	1.9574348545607937e-08	0.0009839099472667278	0.000989822146505957	False	0.9940270085286543
Gene6889	0.0001875458341384114	2.0157783509612113e-07	0.001074819049018993	0.001041890924138671	False	1.0316041959071134
Gene6890	1.7473979799643965e-06	4.475759072723602e-09	0.002561385055976084	0.0009841860767703058	True	2.60254144661495
Gene6891	4.836571160434437e-05	6.0550687980625e-08	0.0012519341899889702	0.0009986646844910476	False	1.253608152397015
Gene6892	1.6237292285048854e-06	1.4290749587692095e-09	0.0008801190085646782	0.0009841476680163101	False	0.8942956805848897
Gene6893	2.4692232711664155e-06	1.3779679669796848e-09	0.0005580572575475356	0.0009844102595950738	False	0.5668950034887754
Gene6894	6.424753661240353e-06	4.7549475925745155e-09	0.0007400980400634587	0.0009856387590493182	False	0.7508816321075972
Gene6895	8.566765470000239e-05	8.378051436903267e-08	0.0009779713786075006	0.0010102498354610091	False	0.9680490352777154
Gene6896	4.303560616554334e-06	3.80058540332713e-09	0.0008831257979050117	0.000984979963833313	False	0.8965926519643013
Gene6897	1.78751224273668e-05	1.9102851654586014e-08	0.0010686836821514332	0.0009891949880231582	False	1.0803569519565885
Gene6898	6.109877555924723e-05	5.445660697556325e-08	0.0008912880246308195	0.001002619289961584	False	0.8889595817221607
Gene6901	2.792606279180262e-05	2.627663138342178e-08	0.0009409357695469692	0.0009923165857697812	False	0.9482213469374254
Gene6902	2.518155385573489e-05	1.940293615246619e-08	0.0007705217979647166	0.0009914642025499255	False	0.7771554393825093
Gene6903	0.0005280850816841489	2.35013754278942e-06	0.0044503009539569845	0.0011476548138078322	True	3.8777347512630747
Gene6905	0.0001699746149730529	2.4491603589971254e-07	0.0014408977242780668	0.001036433695644302	False	1.3902459272923664
Gene6908	2.4496570819584563e-05	2.2424790112018234e-08	0.0009154256845652054	0.0009912514621072811	False	0.9235050030787554
Gene6909	7.731797662213787e-05	7.663840751728814e-08	0.0009912107231133211	0.0010076566118095074	False	0.9836790742962989
Gene6910	3.395818668985391e-05	3.75030837166543e-08	0.0011043900564884856	0.0009941900288193625	False	1.1108440282789696
Gene6911	1.0984136312592924e-05	1.038783943196834e-08	0.0009457129023480026	0.000987054801538319	False	0.9581159028598155
Gene6912	4.70664149977937e-06	5.416786253442156e-09	0.0011508814201583177	0.0009851051517591348	False	1.1682828153960527
Gene6913	2.743724518216489e-05	3.085724298913794e-08	0.0011246480025332922	0.0009921647699303248	False	1.1335294666956084
Gene6915	2.079015258997758e-05	1.788533897491937e-08	0.0008602793508856425	0.0009901003313300533	False	0.8688809847482674
Gene6916	4.187252938300536e-06	4.529811196555136e-09	0.0010818097839567422	0.0009849438412643605	False	1.0983466657023166
Gene6917	3.6889873914051874e-06	2.3603903156520977e-09	0.0006398477590765069	0.0009847890911064635	False	0.6497307543868134
Gene6918	0.00015826631678083966	1.6190548202099625e-07	0.0010229939339853088	0.0010327973595475395	False	0.9905078905638125
Gene6919	5.17641149599415e-06	2.7447873427876116e-09	0.0005302490624850265	0.0009852510518349928	False	0.538186750978299
Gene6920	7.31056534159153e-06	6.754819720193019e-09	0.0009239804864014083	0.0009859138723864842	False	0.9371817481022342
